date,close,sign,change,diff,volume,krx_0008,krx_0018,krx_0009,pgmvol,fsc_listing,fsc_sjrate,fsc_0009,gm_volume,gm_value,shcode
20201224,15850,2,345,2.23,37180264,-41053,317284,-385102,0,826395,1.11,-385102,0,0,233740
20201223,15505,5,-195,-1.24,46109970,1561744,-1045726,-558760,0,1211497,1.59,-558760,0,0,233740
20201222,15700,5,-1025,-6.13,42223296,4476662,-2836092,-1663411,0,1770257,2.28,-1663411,0,0,233740
20201221,16725,2,575,3.56,29906203,-1900310,1958268,-100835,0,3433668,4.43,-100835,0,0,233740
20201218,16150,2,40,0.25,22202035,-1387144,1265932,216391,0,3534503,4.47,216391,0,0,233740
20201217,16110,2,145,0.91,32539064,1136898,-723415,-448319,0,3318112,4.22,-448319,0,0,233740
20201216,15965,2,300,1.92,29386582,-1280208,1192901,-30647,0,3766431,4.73,-30647,0,0,233740
20201215,15665,3,0,0.00,38332980,365982,27672,-399841,0,3797078,4.68,-399841,0,0,233740
20201214,15665,2,105,0.67,36020281,-734306,558928,78584,0,4196919,5.12,78584,0,0,233740
20201211,15560,2,265,1.73,25677343,-1313051,1771163,-452911,0,4118335,5.03,-452911,0,0,233740
20201210,15295,2,375,2.51,35268362,-1924764,1271472,694457,0,4571246,5.64,694457,0,0,233740
20201209,14920,2,235,1.60,45902218,354663,-550628,342408,0,3876789,4.72,342408,0,0,233740
20201208,14685,5,-1245,-7.82,59836621,4603211,-3070999,-1644313,0,3534381,4.23,-1644313,0,0,233740
20201207,15930,2,1030,6.91,43623674,-1567496,1448989,111224,0,5178694,6.04,111224,0,0,233740
20201204,14900,2,580,4.05,34147420,-2601394,1862759,731326,0,5067470,5.82,731326,0,0,233740
20201203,14320,2,445,3.21,32778517,-2794531,2564619,350577,0,4336144,5.05,350577,0,0,233740
20201202,13875,2,305,2.25,32665407,-1738743,1513323,177934,0,3985567,4.59,177934,0,0,233740
20201201,13570,2,255,1.92,28564964,-542206,262734,252645,0,3807633,4.31,252645,0,0,233740
20201130,13315,5,-80,-0.60,31637099,-465322,485801,-7898,0,3554988,3.93,-7898,0,0,233740
20201127,13395,2,435,3.36,32898683,-2359721,1732467,689983,0,3562886,3.88,689983,0,0,233740
20201126,12960,2,440,3.51,37960628,-2834659,2781979,76489,0,2872903,3.20,76489,0,0,233740
20201125,12520,5,-130,-1.03,52123519,-1215112,1268393,16407,0,2796414,3.08,16407,0,0,233740
20201124,12650,5,-180,-1.40,31541386,2167410,-2314872,139940,0,2780007,3.02,139940,0,0,233740
20201123,12830,2,110,0.86,26586167,406507,-94430,-309269,0,2640067,2.84,-309269,0,0,233740
20201120,12720,2,295,2.37,32128374,-2039231,1559702,486769,0,2949336,3.11,486769,0,0,233740
20201119,12425,2,340,2.81,27612828,-2474666,2209857,257089,0,2462567,2.64,257089,0,0,233740
20201118,12085,2,380,3.25,29340369,-3264661,3079966,219543,0,2205478,2.33,219543,0,0,233740
20201117,11705,5,-295,-2.46,29704888,1649942,-1394948,-205293,0,1985935,2.08,-205293,0,0,233740
20201116,12000,2,255,2.17,27528704,-1387864,1225577,134266,0,2191228,2.33,134266,0,0,233740
20201113,11745,2,75,0.64,30808163,-956650,787392,181479,0,2056962,2.14,181479,0,0,233740
20201112,11670,5,-90,-0.77,33464016,1064418,-1323557,240072,0,1875483,1.98,240072,0,0,233740
20201111,11760,2,140,1.20,31343089,-625310,554235,34745,0,1635411,1.71,34745,0,0,233740
20201110,11620,5,-505,-4.16,32028552,2495978,-2770998,120496,0,1600666,1.72,120496,0,0,233740
20201109,12125,2,365,3.10,30699246,-578447,691292,-4586,0,1480170,1.57,-4586,0,0,233740
20201106,11760,5,-545,-4.43,43017408,3108525,-3643076,555582,0,1484756,1.55,555582,0,0,233740
20201105,12305,2,460,3.88,37251891,-2107934,1989735,234142,0,929174,0.95,234142,0,0,233740
20201104,11845,2,465,4.09,59739149,-3066950,3187216,-79163,0,695032,0.70,-79163,0,0,233740
20201103,11380,2,485,4.45,47111635,-3216658,3820863,-261475,0,774195,0.81,-261475,0,0,233740
20201102,10895,2,315,2.98,44654296,-1419548,1382904,109633,0,1035670,1.06,109633,0,0,233740
20201030,10580,5,-880,-7.68,49599348,4982474,-4230698,-952542,0,926037,0.93,-952542,0,0,233740
20201029,11460,2,410,3.71,52987777,-2459223,2114711,257340,0,1878579,1.92,257340,0,0,233740
20201028,11050,2,650,6.25,39760820,-2197552,1887519,151626,0,1621239,1.72,151626,0,0,233740
20201027,10400,2,245,2.41,62526081,-1748497,661073,1024078,0,1469613,1.59,1024078,0,0,233740
20201026,10155,5,-760,-6.96,39613383,5692366,-5230170,-521879,0,445535,0.51,-521879,0,0,233740
20201023,10915,5,-135,-1.22,40141668,307418,-650010,346437,0,967414,1.08,346437,0,0,233740
20201022,11050,5,-725,-6.16,35793017,5159732,-4703763,-479573,0,620977,0.70,-479573,0,0,233740
20201021,11775,2,190,1.64,39210485,-1565530,1110938,460417,0,1100550,1.28,460417,0,0,233740
20201020,11585,2,195,1.71,49370518,713702,-1126964,244242,0,640133,0.77,244242,0,0,233740
20201019,11390,5,-265,-2.27,33844182,2945849,-2783929,-100945,0,395891,0.49,-100945,0,0,233740
20201016,11655,5,-195,-1.65,33736979,2272569,-2502401,143996,0,496836,0.63,143996,0,0,233740
20201015,11850,5,-545,-4.40,30697608,2544413,-2173739,-229919,0,352840,0.45,-229919,0,0,233740
20201014,12395,5,-485,-3.77,23025634,1351999,-1263197,-171857,0,582759,0.74,-171857,0,0,233740
20201013,12880,5,-215,-1.64,22179273,1781108,-1622688,-292297,0,754616,0.95,-292297,0,0,233740
20201012,13095,2,120,0.92,14365020,-1285921,1122871,167174,0,1046913,1.31,167174,0,0,233740
20201008,12975,5,-45,-0.35,16453195,393806,-247292,-113842,0,879739,1.08,-113842,0,0,233740
20201007,13020,2,190,1.48,21612450,-1065429,897707,142203,0,993581,1.20,142203,0,0,233740
20201006,12830,5,-60,-0.47,18483841,-561912,549736,25487,0,851378,1.01,25487,0,0,233740
20201005,12890,2,270,2.14,20481222,-1059129,1129720,-63315,0,825891,0.96,-63315,0,0,233740
20200929,12620,2,275,2.23,22810668,-1897691,1706451,171058,0,889206,1.05,171058,0,0,233740
20200928,12345,2,920,8.05,23812887,-3043757,2960200,93161,0,718148,0.92,93161,0,0,233740
20200925,11425,5,-20,-0.17,40922779,-465675,138946,347328,0,624987,0.81,347328,0,0,233740
20200924,11445,5,-1245,-9.81,45379861,8003963,-7596627,-433566,0,277659,0.39,-433566,0,0,233740
20200923,12690,2,45,0.36,42306542,-31757,70327,-82823,0,711225,1.01,-82823,0,0,233740
20200922,12645,5,-875,-6.47,40325429,4606791,-4513609,-100536,0,794048,1.12,-100536,0,0,233740
20200921,13520,5,-785,-5.49,29528952,4129354,-3459803,-747547,0,894584,1.27,-747547,0,0,233740
20200918,14305,2,355,2.54,18543430,-1134334,945583,181701,0,1642131,2.34,181701,0,0,233740
20200917,13950,5,-460,-3.19,24311388,2050002,-1252762,-845051,0,1460430,2.06,-845051,0,0,233740
20200916,14410,5,-90,-0.62,20485823,475469,-529432,82455,0,2305481,3.20,82455,0,0,233740
20200915,14500,2,350,2.47,17248123,-2098243,1590318,505272,0,2223026,3.11,505272,0,0,233740
20200914,14150,2,195,1.40,13276821,-1337563,921876,427520,0,1717754,2.40,427520,0,0,233740
20200911,13955,2,5,0.04,16950926,34567,-355425,304350,0,1290234,1.81,304350,0,0,233740
20200910,13950,2,270,1.97,11168023,-800277,166097,664721,0,985884,1.39,664721,0,0,233740
20200909,13680,5,-470,-3.32,16134135,1832367,-1579342,-298795,0,321163,0.44,-298795,0,0,233740
20200908,14150,2,150,1.07,23211560,579897,-276324,-299058,0,619958,0.87,-299058,0,0,233740
20200907,14000,2,335,2.45,19765042,-2137357,1833555,338893,0,919016,1.26,338893,0,0,233740
20200904,13665,5,-460,-3.26,24445459,1687187,-1623375,-79711,0,580123,0.78,-79711,0,0,233740
20200903,14125,2,135,0.96,13488973,217680,-406272,186103,0,659834,0.87,186103,0,0,233740
20200902,13990,2,590,4.40,19861457,-2899188,3098537,-83229,0,473731,0.62,-83229,0,0,233740
20200901,13400,2,70,0.53,14529823,-1106143,1162961,-29449,0,556960,0.71,-29449,0,0,233740
20200831,13330,2,180,1.37,18728316,-902783,929021,2352,0,586409,0.76,2352,0,0,233740
20200828,13150,2,220,1.70,34333984,-1385289,1348069,34509,0,584057,0.75,34509,0,0,233740
20200827,12930,5,-125,-0.96,25089339,-329453,334629,15756,0,549548,0.69,15756,0,0,233740
20200826,13055,2,5,0.04,28188121,-670751,636421,45842,0,533792,0.66,45842,0,0,233740
20200825,13050,2,515,4.11,24118951,-1258893,1249379,14772,0,487950,0.60,14772,0,0,233740
20200824,12535,2,760,6.45,24875581,-2045616,2117993,26069,0,473178,0.60,26069,0,0,233740
20200821,11775,2,75,0.64,37831316,-1234208,1165082,60239,0,447109,0.56,60239,0,0,233740
20200820,11700,5,-865,-6.88,37248266,3516893,-3486820,-95978,0,386870,0.51,-95978,0,0,233740
20200819,12565,2,520,4.32,22995097,-2029843,1851878,152483,0,482848,0.65,152483,0,0,233740
20200818,12045,5,-905,-6.99,26032547,2473605,-2524178,25989,0,330365,0.43,25989,0,0,233740
20200814,12950,5,-790,-5.75,23073878,5097746,-4779120,-415402,0,304376,0.41,-415402,0,0,233740
20200813,13740,2,530,4.01,28575905,-4091981,4030636,169927,0,719778,0.98,169927,0,0,233740
20200812,13210,5,-610,-4.41,23745361,2621861,-2462608,-223792,0,549851,0.75,-223792,0,0,233740
20200811,13820,5,-105,-0.75,12152653,1071700,-922531,-118520,0,773643,1.04,-118520,0,0,233740
20200810,13925,2,105,0.76,14083890,150224,295360,-451033,0,892163,1.19,-551033,0,0,233740
20200807,13820,2,180,1.32,17795043,-711048,524239,200917,0,1443196,1.90,200917,0,0,233740
20200806,13640,2,260,1.94,19660583,331004,-684811,355378,0,1242279,1.61,355378,0,0,233740
20200805,13380,2,610,4.78,15559509,-1111244,1147666,-29236,0,886901,1.13,-29236,0,0,233740
20200804,12770,2,220,1.75,11557812,-13674,-46344,50667,0,916137,1.15,50667,0,0,233740
20200803,12550,2,410,3.38,14727802,-1481062,1487825,204,0,865470,1.09,204,0,0,233740
20200731,12140,2,60,0.50,11481787,-1232144,1275911,73690,0,865266,1.10,73690,0,0,233740
20200730,12080,5,-60,-0.49,14384313,710160,-773942,-69938,0,791576,1.00,-69938,0,0,233740
20200729,12140,5,-50,-0.41,13634697,875676,-823371,-44709,0,861514,1.08,-44709,0,0,233740
20200728,12190,2,345,2.91,18014228,-986665,980717,42350,0,906223,1.12,42350,0,0,233740
20200727,11845,2,165,1.41,14436905,-1349755,1170596,237931,0,863873,1.05,237931,0,0,233740
20200724,11680,5,-210,-1.77,20024470,1807250,-1586054,-264441,0,625942,0.76,-264441,0,0,233740
20200723,11890,2,335,2.90,17107176,-2103980,2136953,-49184,0,890383,1.05,-49184,0,0,233740
20200722,11555,2,110,0.96,14788306,-824550,766428,93218,0,939567,1.10,93218,0,0,233740
20200721,11445,2,285,2.55,16181405,-447520,457367,-7962,0,846349,0.99,-7962,0,0,233740
20200720,11160,5,-20,-0.18,12627125,-409959,287413,141852,0,854311,1.02,141852,0,0,233740
20200717,11180,2,260,2.38,14678935,-2631597,2651366,128770,0,712459,0.86,128770,0,0,233740
20200716,10920,5,-255,-2.28,15793097,1352523,-1287412,-89202,0,583689,0.71,-89202,0,0,233740
20200715,11175,2,65,0.59,15101966,209840,-201463,70159,0,672891,0.80,70159,0,0,233740
20200714,11110,5,-120,-1.07,17878052,809583,-501248,-309207,0,602732,0.72,-309207,0,0,233740
20200713,11230,2,200,1.81,14033434,-858620,1159859,-289362,0,911939,1.07,-289362,0,0,233740
20200710,11030,2,35,0.32,17604516,-667479,713358,-123960,0,1201301,1.39,-123960,0,0,233740
20200709,10995,2,140,1.29,18035722,-1921681,1923816,10197,0,1325261,1.50,10197,0,0,233740
20200708,10855,2,150,1.40,17911884,-1391029,1193270,165729,0,1315064,1.45,165729,0,0,233740
20200707,10705,2,30,0.28,23119442,-1112292,1040588,127226,0,1149335,1.24,127226,0,0,233740
20200706,10675,2,195,1.86,19193836,-1081531,1066687,13208,0,1022109,1.08,13208,0,0,233740
20200703,10480,2,265,2.59,20739793,-2158868,2457940,-162726,0,1008901,1.08,-162726,0,0,233740
20200702,10215,2,390,3.97,19690291,-2203551,2166896,107854,0,1171627,1.26,107854,0,0,233740
20200701,9825,5,-345,-3.39,17597077,1936811,-1582148,-441743,0,1063773,1.16,-441743,0,0,233740
20200630,10170,2,105,1.04,23410401,-643190,113751,568813,0,1505516,1.61,568813,0,0,233740
20200629,10065,5,-520,-4.91,20375044,1902603,-1520387,-470618,0,936703,1.02,-470618,0,0,233740
20200626,10585,2,80,0.76,25813373,-810991,748155,96837,0,1407321,1.52,96837,0,0,233740
20200625,10505,5,-265,-2.46,24561322,833905,-867826,66953,0,1310484,1.39,66953,0,0,233740
20200624,10770,2,85,0.80,29621944,-1120308,1453934,-313945,0,1243531,1.28,-313945,0,0,233740
20200623,10685,2,70,0.66,36651662,-329434,511073,-192125,0,1557476,1.55,-192125,0,0,233740
20200622,10615,2,405,3.97,30216168,-3190383,3529809,-272976,0,1749601,1.71,-272976,0,0,233740
20200619,10210,2,50,0.49,26614811,-432022,87177,360298,0,2022577,1.93,360298,0,0,233740
20200618,10160,5,-40,-0.39,43499935,-840751,2193623,-1330004,0,1662279,1.57,-1330004,0,0,233740
20200617,10200,5,-95,-0.92,49762683,162619,728927,-854245,0,2992283,2.89,-854245,0,0,233740
20200616,10295,2,1315,14.64,46626422,-5165693,2661212,2533968,0,3846528,3.76,2533968,0,0,233740
20200615,8980,5,-1385,-13.36,47945519,3919970,-2610119,-1335821,0,1312560,1.25,-1335821,0,0,233740
20200612,10365,5,-355,-3.31,35752848,14354,-356449,309254,0,2648381,2.48,309254,0,0,233740
20200611,10720,2,15,0.14,36143579,-953399,1596055,-591747,0,2339127,2.18,-591747,0,0,233740
20200610,10705,2,215,2.05,25344182,-2120359,2347081,-231616,0,2930874,2.76,-231616,0,0,233740
20200609,10490,2,15,0.14,19522707,68985,119344,-196217,0,3162490,2.89,-196217,0,0,233740
20200608,10475,2,95,0.92,27849031,-20364,489185,-410760,0,3358707,2.98,-410760,0,0,233740
20200605,10380,2,275,2.72,23747517,-2730768,2856523,-102827,0,3769467,3.25,-102827,0,0,233740
20200604,10105,2,95,0.95,29591135,-1829537,1997297,-202067,0,3872294,3.28,-202067,0,0,233740
20200603,10010,5,-80,-0.79,37745853,1672920,-154429,-1514780,0,4074361,3.35,-1514780,0,0,233740
20200602,10090,2,295,3.01,38976850,-260804,851999,-563677,0,5589141,4.50,-563677,0,0,233740
20200601,9795,2,810,9.02,41755752,-7226154,7429845,-43688,0,6152818,5.12,-43688,0,0,233740
20200529,8985,2,190,2.16,31314345,-3294654,2592977,712282,0,6196506,5.21,712282,0,0,233740
20200528,8795,5,-440,-4.76,41383513,3055058,-2801977,-293924,0,5484224,4.53,-293924,0,0,233740
20200527,9235,5,-135,-1.44,21313170,1197904,-590513,-609094,0,5778148,4.65,-609094,0,0,233740
20200526,9370,2,265,2.91,24837626,-1376368,1390861,48836,0,6387242,5.21,48836,0,0,233740
20200525,9105,2,270,3.06,20628841,-3075265,2275843,776885,0,6338406,5.09,776885,0,0,233740
20200522,8835,5,-225,-2.48,23552585,566328,-733849,240438,0,5561521,4.36,240438,0,0,233740
20200521,9060,2,175,1.97,22378766,-1801834,1779177,53215,0,5321083,4.12,53215,0,0,233740
20200520,8885,2,260,3.01,23403952,-3655858,3808546,74800,0,5267868,4.06,74800,0,0,233740
20200519,8625,2,145,1.71,24976429,-2563515,2626546,-29462,0,5193068,4.02,-29462,0,0,233740
20200518,8480,5,-155,-1.80,23127758,943688,-925224,-62224,0,5222530,4.00,-62224,0,0,233740
20200515,8635,2,35,0.41,31827740,-986770,906101,65058,0,5284754,3.95,65058,0,0,233740
20200514,8600,5,-65,-0.75,34653425,-445106,1181751,-505364,0,5219696,3.82,-505364,0,0,233740
20200513,8665,2,235,2.79,31473592,-2855588,3112055,-196187,0,5725060,4.09,-196187,0,0,233740
20200512,8430,5,-85,-1.00,27663024,-198076,1499464,-1268916,0,5921247,4.10,-1268916,0,0,233740
20200511,8515,2,90,1.07,39458308,-2560057,2821391,-255112,0,7190163,4.90,-255112,0,0,233740
20200508,8425,2,455,5.71,31212472,-5285557,4897223,522913,0,7445275,4.92,522913,0,0,233740
20200507,7970,2,180,2.31,28634573,-2180750,2274335,-46253,0,6922362,4.56,-46253,0,0,233740
20200506,7790,2,415,5.63,22526347,-5091197,5063252,65291,0,6968615,4.51,65291,0,0,233740
20200504,7375,5,-125,-1.67,19171176,-484469,1162627,-596433,0,6903324,4.54,-596433,0,0,233740
20200429,7500,5,-45,-0.60,19285765,-504297,413487,93319,0,7499757,4.82,93319,0,0,233740
20200428,7545,5,-70,-0.92,29618515,925684,-966378,85801,0,7406438,4.80,85801,0,0,233740
20200427,7615,2,315,4.32,31670702,-4494677,3792837,723187,0,7320637,4.64,723187,0,0,233740
20200424,7300,5,-250,-3.31,39839664,1443991,-841033,-512650,0,6597450,4.13,-512650,0,0,233740
20200423,7550,2,95,1.27,32261936,-3206769,3320264,-81185,0,7110100,4.42,-81185,0,0,233740
20200422,7455,2,170,2.33,36449201,-1837891,2500314,-669370,0,7191285,4.38,-669370,0,0,233740
20200421,7285,5,-150,-2.02,69043055,49050,289913,-344405,0,7860655,4.65,-344405,0,0,233740
20200420,7435,5,-55,-0.73,30955883,-840740,621798,265128,0,8205060,4.72,265128,0,0,233740
20200417,7490,2,225,3.10,37880014,-3606747,4619349,-899903,0,7939932,4.42,-899903,0,0,233740
20200416,7265,2,345,4.99,41589764,-5474529,5378933,158455,0,8839835,4.77,158455,0,0,233740
20200414,6920,2,345,5.25,37525422,-5193723,5786304,-463259,0,8681380,4.60,-463259,0,0,233740
20200413,6575,5,-285,-4.15,26054303,-349236,985674,-533791,0,9144639,4.70,-533791,0,0,233740
20200410,6860,5,-90,-1.29,49728027,-997659,2225738,-1109748,0,9678430,4.82,-1109748,0,0,233740
20200409,6950,2,110,1.61,41679524,-3651667,4196021,-158679,0,10788178,5.24,-158679,0,0,233740
20200408,6840,5,-95,-1.37,54161712,-4019194,2876592,1330456,0,10946857,5.15,1330456,0,0,233740
20200407,6935,2,85,1.24,76805686,-4372815,2500378,2030376,0,9616401,4.43,2030376,0,0,233740
20200406,6850,2,525,8.30,74190598,-7347528,5787259,1897259,0,7586025,3.39,1897259,0,0,233740
20200403,6325,2,30,0.48,78998119,-5436373,4526306,939753,0,5688766,2.44,939753,0,0,233740
20200402,6295,2,370,6.24,105068867,-619631,-95624,759881,0,4749013,1.96,759881,0,0,233740
20200401,5925,5,-430,-6.77,113239051,2175453,383665,-2642574,0,3989132,1.59,-2642574,0,0,233740
20200331,6355,2,635,11.10,113802215,-11717878,11860700,371626,0,6631706,2.55,371626,0,0,233740
20200330,5720,2,290,5.34,90544668,-5832321,4991345,967984,0,6260080,2.36,967984,0,0,233740
20200327,5430,2,200,3.82,118781105,-4494853,7854007,-3234370,0,5292096,2.00,-3234370,0,0,233740
20200326,5230,5,-25,-0.48,129788735,-15253715,12628091,3229184,0,8526466,3.23,3229184,0,0,233740
20200325,5255,2,320,6.48,138295899,-8526221,7106640,1501088,0,5297282,2.01,1501088,0,0,233740
20200324,4935,2,805,19.49,145198675,-13966888,12431240,1654955,0,3796194,1.45,1654955,0,0,233740
20200323,4130,5,-510,-10.99,139881326,4313103,-3087068,-1413256,0,2141239,0.94,-1413256,0,0,233740
20200320,4640,2,660,16.58,157676287,-9448925,5891534,3359104,0,3554495,1.57,3359104,0,0,233740
20200319,3980,5,-880,-18.11,176492749,38571543,-35876286,-3455502,0,195391,0.09,-3455502,0,0,233740
20200318,4860,5,-710,-12.75,96446486,1504618,-1881132,289864,0,3650893,1.65,289864,0,0,233740
20200317,5570,2,390,7.53,144277309,2392470,-4196046,1743145,0,3361029,1.66,1743145,0,0,233740
20200316,5180,5,-350,-6.33,82682387,-616456,618164,-111063,0,1617884,0.87,-111063,0,0,233740
20200313,5530,5,-590,-9.64,134052523,16590209,-18611644,1449910,0,1728947,0.98,1449910,0,0,233740
20200312,6120,5,-640,-9.47,101349009,13851461,-14300502,119521,0,279037,0.16,119521,0,0,233740
20200311,6760,5,-625,-8.46,63115247,12380559,-11348735,-1107432,0,159516,0.10,-1107432,0,0,233740
20200310,7385,2,240,3.36,54054459,3155087,-4172575,917913,0,1266948,0.76,917913,0,0,233740
20200309,7145,5,-580,-7.51,36394371,7660686,-6983945,-775054,0,349035,0.20,-775054,0,0,233740
20200306,7725,5,-155,-1.97,29232547,1722569,-1220369,-536335,0,1124089,0.65,-536335,0,0,233740
20200305,7880,2,195,2.54,35482264,-6844681,6645949,355274,0,1660424,0.97,355274,0,0,233740
20200304,7685,2,265,3.57,39434029,-1863352,1718230,63533,0,1305150,0.75,63533,0,0,233740
20200303,7420,5,-95,-1.26,43248193,-116215,-78443,265826,0,1241617,0.77,265826,0,0,233740
20200302,7515,2,390,5.47,54048123,-3072229,2325800,705240,0,975791,0.62,705240,0,0,233740
20200228,7125,5,-555,-7.23,57046556,12143205,-12043362,-354745,0,270551,0.17,-354745,0,0,233740
20200227,7680,5,-265,-3.34,53818121,5511874,-5568672,159434,0,625296,0.40,159434,0,0,233740
20200226,7945,2,20,0.25,54223561,-808047,1015881,-182010,0,465862,0.33,-182010,0,0,233740
20200225,7925,2,510,6.88,50739648,-271820,-395586,501004,0,647872,0.47,501004,0,0,233740
20200224,7415,5,-655,-8.12,43608531,12737481,-12886274,-93419,0,146868,0.11,-93419,0,0,233740
20200221,8070,5,-405,-4.78,25319601,5083726,-4731243,-433376,0,240287,0.17,-433376,0,0,233740
20200220,8475,5,-105,-1.22,30318418,914004,-930190,-104860,0,673663,0.49,-104860,0,0,233740
20200219,8580,2,35,0.41,29667960,523976,-831204,293161,0,778523,0.56,293161,0,0,233740
20200218,8545,5,-275,-3.12,17958224,1540259,-1257101,-205986,0,485362,0.35,-205986,0,0,233740
20200217,8820,2,80,0.92,17869086,-1632599,1607608,58289,0,691348,0.49,58289,0,0,233740
20200214,8740,5,-35,-0.40,25028907,-305227,600381,-293435,0,633059,0.44,-293435,0,0,233740
20200213,8775,5,-20,-0.23,23573833,-1844170,1842411,56625,0,926494,0.64,56625,0,0,233740
20200212,8795,2,75,0.86,20232249,-2062009,2224884,-79205,0,869869,0.59,-79205,0,0,233740
20200211,8720,2,185,2.17,21528552,-1568724,1112831,415189,0,949074,0.63,415189,0,0,233740
20200210,8535,2,125,1.49,22822072,-1156535,1539626,-359255,0,533885,0.35,-359255,0,0,233740
20200207,8410,5,-30,-0.36,22135852,-2308137,2426788,-7453,0,893140,0.59,-7453,0,0,233740
20200206,8440,2,365,4.52,28441536,-4300281,4122838,385218,0,900593,0.58,385218,0,0,233740
20200205,8075,5,-50,-0.62,28805605,-49048,260751,-271084,0,515375,0.33,-271084,0,0,233740
20200204,8125,2,290,3.70,30713869,-2872055,2532121,276190,0,786459,0.51,276190,0,0,233740
20200203,7835,2,210,2.75,43853618,-238197,-63190,333265,0,510269,0.34,333265,0,0,233740
